"","parent_location","country","sex","cause","cause_indicator","pollution_type","value","low_value","high_value"
"3225","Americas","Dominican Republic","Male","Lower respiratory infections","ENVCAUSE039","household",2.32,2.06,2.29
"3226","Americas","Dominican Republic","Both sexes","Total","ENVCAUSE000","ambient",31.54,26.2,37.24
"3227","Americas","Dominican Republic","Both sexes","Total","ENVCAUSE000","ambient and household",42.96,33.86,52.79
"3228","Americas","Dominican Republic","Both sexes","Total","ENVCAUSE000","household",11.42,7.66,15.55
"3229","Americas","Dominican Republic","Male","Total","ENVCAUSE000","ambient",37.48,31.47,43.92
"3230","Americas","Dominican Republic","Male","Total","ENVCAUSE000","ambient and household",50.01,39.88,60.96
"3231","Americas","Dominican Republic","Male","Total","ENVCAUSE000","household",12.53,8.41,17.04
"3232","Americas","Dominican Republic","Female","Stroke","ENVCAUSE114","ambient",5.6,3.98,8.43
"3233","Americas","Dominican Republic","Female","Stroke","ENVCAUSE114","ambient and household",7.65,5.41,10.56
"3234","Americas","Dominican Republic","Female","Stroke","ENVCAUSE114","household",2.05,1.43,2.13
"3235","Americas","Dominican Republic","Both sexes","Stroke","ENVCAUSE114","ambient",6.62,4.85,9.5
"3236","Americas","Dominican Republic","Both sexes","Stroke","ENVCAUSE114","ambient and household",8.84,6.44,12.05
"3237","Americas","Dominican Republic","Both sexes","Stroke","ENVCAUSE114","household",2.22,1.59,2.55
"3238","Americas","Dominican Republic","Male","Stroke","ENVCAUSE114","ambient",7.7,5.68,10.63
"3239","Americas","Dominican Republic","Male","Stroke","ENVCAUSE114","ambient and household",10.1,7.49,13.44
"3240","Americas","Dominican Republic","Male","Stroke","ENVCAUSE114","household",2.4,1.81,2.81
"3241","Americas","Ecuador","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",0.49,0.25,0.8
"3242","Americas","Ecuador","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",0.77,0.35,1.48
"3243","Americas","Ecuador","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","household",0.28,0.1,0.68
"3244","Americas","Ecuador","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",0.59,0.3,0.96
"3245","Americas","Ecuador","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",0.88,0.4,1.63
"3246","Americas","Ecuador","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","household",0.29,0.1,0.67
"3247","Americas","Ecuador","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",0.72,0.36,1.17
"3248","Americas","Ecuador","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",1.01,0.46,1.82
"3249","Americas","Ecuador","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","household",0.29,0.1,0.65
"3250","Americas","Ecuador","Male","Ischaemic heart disease","ENVCAUSE113","ambient",10.19,7.8,12.43
"3251","Americas","Ecuador","Male","Ischaemic heart disease","ENVCAUSE113","ambient and household",11.34,8.55,14.86
"3252","Americas","Ecuador","Male","Ischaemic heart disease","ENVCAUSE113","household",1.15,0.750000000000001,2.43
"3253","Americas","Ecuador","Female","Total","ENVCAUSE000","ambient",16.8,13.16,21.17
"3254","Americas","Ecuador","Female","Total","ENVCAUSE000","ambient and household",20.7,14.9,29.39
"3255","Americas","Ecuador","Female","Total","ENVCAUSE000","household",3.9,1.74,8.22
"3256","Americas","Ecuador","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",2.47,1.06,4.23
"3257","Americas","Ecuador","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",3.22,1.51,5.41
"3258","Americas","Ecuador","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","household",0.75,0.45,1.18
"3259","Americas","Ecuador","Both sexes","Total","ENVCAUSE000","ambient",20.32,16.21,25.24
"3260","Americas","Ecuador","Both sexes","Total","ENVCAUSE000","ambient and household",24.5,17.89,34.45
"3261","Americas","Ecuador","Both sexes","Total","ENVCAUSE000","household",4.18,1.68,9.21
"3262","Americas","Ecuador","Male","Total","ENVCAUSE000","ambient",24.28,19.74,29.85
"3263","Americas","Ecuador","Male","Total","ENVCAUSE000","ambient and household",28.77,21.38,39.67
"3264","Americas","Ecuador","Male","Total","ENVCAUSE000","household",4.49,1.64,9.82
"3265","Americas","Ecuador","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",3.14,1.34,5.37
"3266","Americas","Ecuador","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",3.94,1.86,6.48
"3267","Americas","Ecuador","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","household",0.8,0.52,1.11
"3268","Americas","Ecuador","Female","Stroke","ENVCAUSE114","ambient",3.4,2.24,5.63
"3269","Americas","Ecuador","Female","Stroke","ENVCAUSE114","ambient and household",3.96,2.54,6.39
"3270","Americas","Ecuador","Female","Stroke","ENVCAUSE114","household",0.56,0.3,0.76
"3271","Americas","Ecuador","Both sexes","Stroke","ENVCAUSE114","ambient",3.74,2.55,5.87
"3272","Americas","Ecuador","Both sexes","Stroke","ENVCAUSE114","ambient and household",4.31,2.89,6.72
"3273","Americas","Ecuador","Both sexes","Stroke","ENVCAUSE114","household",0.569999999999999,0.34,0.85
"3274","Americas","Ecuador","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",3.96,1.7,6.78
"3275","Americas","Ecuador","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",4.83,2.25,7.98
"3276","Americas","Ecuador","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","household",0.87,0.55,1.2
"3277","Americas","Ecuador","Male","Stroke","ENVCAUSE114","ambient",4.12,2.96,6.16
"3278","Americas","Ecuador","Male","Stroke","ENVCAUSE114","ambient and household",4.69,3.25,7.07
"3279","Americas","Ecuador","Male","Stroke","ENVCAUSE114","household",0.57,0.29,0.91
"3280","Americas","Ecuador","Female","Lower respiratory infections","ENVCAUSE039","ambient",4.33,1.86,7.4
"3281","Americas","Ecuador","Female","Lower respiratory infections","ENVCAUSE039","ambient and household",5.86,2.79,9.67
"3282","Americas","Ecuador","Female","Lower respiratory infections","ENVCAUSE039","household",1.53,0.93,2.27
"3283","Americas","Ecuador","Both sexes","Lower respiratory infections","ENVCAUSE039","ambient",4.79,2.05,8.18
"3284","Americas","Ecuador","Both sexes","Lower respiratory infections","ENVCAUSE039","ambient and household",6.36,3.03,10.32
"3285","Americas","Ecuador","Both sexes","Lower respiratory infections","ENVCAUSE039","household",1.57,0.98,2.14
"3286","Americas","Ecuador","Male","Lower respiratory infections","ENVCAUSE039","ambient",5.29,2.27,9.04
"3287","Americas","Ecuador","Male","Lower respiratory infections","ENVCAUSE039","ambient and household",6.9,3.32,11.02
"3288","Americas","Ecuador","Male","Lower respiratory infections","ENVCAUSE039","household",1.61,1.05,1.98
"3289","Americas","Ecuador","Female","Ischaemic heart disease","ENVCAUSE113","ambient",6.12,4.3,7.96
"3290","Americas","Ecuador","Female","Ischaemic heart disease","ENVCAUSE113","ambient and household",6.9,4.8,9.5
"3291","Americas","Ecuador","Female","Ischaemic heart disease","ENVCAUSE113","household",0.78,0.5,1.54
"3292","Americas","Ecuador","Both sexes","Ischaemic heart disease","ENVCAUSE113","ambient",8.06,5.95,10.18
"3293","Americas","Ecuador","Both sexes","Ischaemic heart disease","ENVCAUSE113","ambient and household",9.01,6.57,12.06
"3294","Americas","Ecuador","Both sexes","Ischaemic heart disease","ENVCAUSE113","household",0.949999999999999,0.62,1.88
"3295","Americas","El Salvador","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",0.64,0.35,0.97
"3296","Americas","El Salvador","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",1.28,0.72,1.92
"3297","Americas","El Salvador","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","household",0.64,0.37,0.95
"3298","Americas","El Salvador","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",0.77,0.43,1.18
"3299","Americas","El Salvador","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",1.44,0.81,2.18
"3300","Americas","El Salvador","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","household",0.67,0.38,1
"3301","Americas","El Salvador","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",0.96,0.53,1.46
"3302","Americas","El Salvador","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",1.66,0.94,2.56
"3303","Americas","El Salvador","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","household",0.7,0.41,1.1
"3304","Americas","El Salvador","Female","Ischaemic heart disease","ENVCAUSE113","ambient",13.34,9.86,16.78
"3305","Americas","El Salvador","Female","Ischaemic heart disease","ENVCAUSE113","ambient and household",17.52,12.61,22.89
"3306","Americas","El Salvador","Female","Ischaemic heart disease","ENVCAUSE113","household",4.18,2.75,6.11
"3307","Americas","El Salvador","Both sexes","Ischaemic heart disease","ENVCAUSE113","ambient",16.68,12.82,20.55
"3308","Americas","El Salvador","Both sexes","Ischaemic heart disease","ENVCAUSE113","ambient and household",21.56,16.11,27.55
"3309","Americas","El Salvador","Both sexes","Ischaemic heart disease","ENVCAUSE113","household",4.88,3.29,7
"3310","Americas","El Salvador","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",2.51,1.34,3.96
"3311","Americas","El Salvador","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",4.03,2.51,5.75
"3312","Americas","El Salvador","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","household",1.52,1.17,1.79
"3313","Americas","El Salvador","Female","Stroke","ENVCAUSE114","ambient",2.53,1.88,3.54
"3314","Americas","El Salvador","Female","Stroke","ENVCAUSE114","ambient and household",3.53,2.5,4.77
"3315","Americas","El Salvador","Female","Stroke","ENVCAUSE114","household",1,0.62,1.23
"3316","Americas","El Salvador","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",2.8,1.49,4.41
"3317","Americas","El Salvador","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",4.28,2.65,6.22
"3318","Americas","El Salvador","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","household",1.48,1.16,1.81
"3319","Americas","El Salvador","Both sexes","Stroke","ENVCAUSE114","ambient",2.9,2.19,3.99
"3320","Americas","El Salvador","Both sexes","Stroke","ENVCAUSE114","ambient and household",3.96,2.85,5.29
"3321","Americas","El Salvador","Both sexes","Stroke","ENVCAUSE114","household",1.06,0.66,1.3
"3322","Americas","El Salvador","Male","Ischaemic heart disease","ENVCAUSE113","ambient",21.06,16.6,25.32
"3323","Americas","El Salvador","Male","Ischaemic heart disease","ENVCAUSE113","ambient and household",26.87,20.55,33.91
"3324","Americas","El Salvador","Male","Ischaemic heart disease","ENVCAUSE113","household",5.81,3.95,8.59
"3325","Americas","El Salvador","Female","Total","ENVCAUSE000","ambient",24.31,20.06,28.88
"3326","Americas","El Salvador","Female","Total","ENVCAUSE000","ambient and household",34.93,26.69,44.38
"3327","Americas","El Salvador","Female","Total","ENVCAUSE000","household",10.62,6.63,15.5
"3328","Americas","El Salvador","Both sexes","Total","ENVCAUSE000","ambient",29.88,25.06,34.94
"3329","Americas","El Salvador","Both sexes","Total","ENVCAUSE000","ambient and household",41.85,32.48,52.23
"3330","Americas","El Salvador","Both sexes","Total","ENVCAUSE000","household",11.97,7.42,17.29
"3331","Americas","El Salvador","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",3.19,1.7,5.03
"3332","Americas","El Salvador","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",4.62,2.57,7.1
"3333","Americas","El Salvador","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","household",1.43,0.87,2.07
"3334","Americas","El Salvador","Male","Stroke","ENVCAUSE114","ambient",3.38,2.58,4.53
"3335","Americas","El Salvador","Male","Stroke","ENVCAUSE114","ambient and household",4.52,3.27,5.92
"3336","Americas","El Salvador","Male","Stroke","ENVCAUSE114","household",1.14,0.69,1.39
"3337","Americas","El Salvador","Male","Total","ENVCAUSE000","ambient",37.11,31.3,42.97
"3338","Americas","El Salvador","Male","Total","ENVCAUSE000","ambient and household",50.8,39.71,63.31
"3339","Americas","El Salvador","Male","Total","ENVCAUSE000","household",13.69,8.41,20.34
"3340","Americas","El Salvador","Female","Lower respiratory infections","ENVCAUSE039","ambient",5.29,3.15,7.62
"3341","Americas","El Salvador","Female","Lower respiratory infections","ENVCAUSE039","ambient and household",8.57,5.76,11.48
"3342","Americas","El Salvador","Female","Lower respiratory infections","ENVCAUSE039","household",3.28,2.61,3.86
"3343","Americas","El Salvador","Both sexes","Lower respiratory infections","ENVCAUSE039","ambient",6.72,4,9.68
"3344","Americas","El Salvador","Both sexes","Lower respiratory infections","ENVCAUSE039","ambient and household",10.6,7.11,14.22
"3345","Americas","El Salvador","Both sexes","Lower respiratory infections","ENVCAUSE039","household",3.88,3.11,4.54
"3346","Americas","El Salvador","Male","Lower respiratory infections","ENVCAUSE039","ambient",8.52,5.07,12.27
"3347","Americas","El Salvador","Male","Lower respiratory infections","ENVCAUSE039","ambient and household",13.13,8.86,17.65
"3348","Americas","El Salvador","Male","Lower respiratory infections","ENVCAUSE039","household",4.61,3.79,5.38
"3349","Americas","Grenada","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",1.16,0.63,1.77
"3350","Americas","Grenada","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",1.49,0.8,2.5
"3351","Americas","Grenada","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","household",0.33,0.17,0.73
"3352","Americas","Grenada","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",1.72,0.94,2.64
"3353","Americas","Grenada","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",2.13,1.15,3.52
"3354","Americas","Grenada","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","household",0.41,0.21,0.88
"3355","Americas","Grenada","Female","Ischaemic heart disease","ENVCAUSE113","ambient",15.59,11.72,19.47
"3356","Americas","Grenada","Female","Ischaemic heart disease","ENVCAUSE113","ambient and household",16.85,12.49,21.68
"3357","Americas","Grenada","Female","Ischaemic heart disease","ENVCAUSE113","household",1.26,0.77,2.21
"3358","Americas","Grenada","Both sexes","Ischaemic heart disease","ENVCAUSE113","ambient",19.27,15.09,23.25
"3359","Americas","Grenada","Both sexes","Ischaemic heart disease","ENVCAUSE113","ambient and household",20.73,16,25.91
"3360","Americas","Grenada","Both sexes","Ischaemic heart disease","ENVCAUSE113","household",1.46,0.91,2.66
"3361","Americas","Grenada","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",2.14,1.11,3.41
"3362","Americas","Grenada","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",2.51,1.39,3.87
"3363","Americas","Grenada","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","household",0.37,0.28,0.46
"3364","Americas","Grenada","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",2.47,1.35,3.78
"3365","Americas","Grenada","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",2.97,1.63,4.89
"3366","Americas","Grenada","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","household",0.5,0.28,1.11
"3367","Americas","Grenada","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",2.55,1.32,4.06
"3368","Americas","Grenada","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",2.92,1.62,4.49
"3369","Americas","Grenada","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","household",0.37,0.3,0.430000000000001
"3370","Americas","Grenada","Male","Ischaemic heart disease","ENVCAUSE113","ambient",23.33,18.85,27.44
"3371","Americas","Grenada","Male","Ischaemic heart disease","ENVCAUSE113","ambient and household",24.99,19.95,31.27
"3372","Americas","Grenada","Male","Ischaemic heart disease","ENVCAUSE113","household",1.66,1.1,3.83
"3373","Americas","Grenada","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",3.07,1.59,4.89
"3374","Americas","Grenada","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",3.45,1.88,5.39
"3375","Americas","Grenada","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","household",0.38,0.29,0.5
"3376","Americas","Grenada","Female","Total","ENVCAUSE000","ambient",34.67,28.49,41.48
"3377","Americas","Grenada","Female","Total","ENVCAUSE000","ambient and household",38.93,30.81,50.69
"3378","Americas","Grenada","Female","Total","ENVCAUSE000","household",4.26,2.32,9.21
"3379","Americas","Grenada","Both sexes","Total","ENVCAUSE000","ambient",40.73,34.32,48.05
